id,src,pmid,pmcid,doi,epmc_id,from,source,title,authorString,journalTitle,journalVolume,pubYear,journalIssn,pageInfo,pubType,isOpenAccess,inEPMC,inPMC,hasPDF,hasBook,hasSuppl,citedByCount,hasReferences,hasTextMinedTerms,hasDbCrossReferences,hasLabsLinks,hasTMAccessionNumbers,firstIndexDate,firstPublicationDate,issue,versionNumber,pub_type
2273,epmc|pmc,29394407,PMC5887416,10.1093/nar/gky049,29394407,search,MED,A context-specific cardiac β-catenin and GATA4 interaction influences TCF7L2 occupancy and remodels chromatin driving disease progression in the adult heart.,"Iyer LM, Nagarajan S, Woelfer M, Schoger E, Khadjeh S, Zafiriou MP, Kari V, Herting J, Pang ST, Weber T, Rathjens FS, Fischer TH, Toischer K, Hasenfuss G, Noack C, Johnsen SA, Zelarayán LC.",Nucleic Acids Res,46,2018,0305-1048; 1362-4962;,2850-2867,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,14,Y,Y,Y,Y,Y,2018-02-03,2018-04-01,6,NA,journal article
2275,epmc|pmc,26385205,PMC4574036,10.1093/database/bav089,26385205,search,MED,SORTA: a system for ontology-based re-coding and technical annotation of biomedical phenotype data.,"Pang C, Sollie A, Sijtsma A, Hendriksen D, Charbon B, de Haan M, de Boer T, Kelpin F, Jetten J, van der Velde JK, Smidt N, Sijmons R, Hillege H, Swertz MA.",Database (Oxford),2015,2015,1758-0463,bav089,"im; research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,9,Y,Y,N,Y,Y,2015-09-20,2015-09-18,NA,NA,journal article
2276,epmc|pmc,23046681,PMC3448531,10.1186/2041-1480-3-s2-s7,23046681,search,MED,Towards an ontological representation of morbidity and mortality in Description Logics.,"Santana F, Freitas F, Fernandes R, Medeiros Z, Schober D.",J Biomed Semantics,3 Suppl 2,2012,2041-1480,S7,research-article; journal article,Y,Y,Y,Y,N,N,1,Y,Y,N,Y,N,2012-10-11,2012-09-21,NA,NA,journal article
2278,epmc|pmc,27300438,PMC4908977,10.1016/j.ccell.2016.05.003,27300438,search,MED,DNMT3A Loss Drives Enhancer Hypomethylation in FLT3-ITD-Associated Leukemias.,"Yang L, Rodriguez B, Mayle A, Park HJ, Lin X, Luo M, Jeong M, Curry CV, Kim SB, Ruau D, Zhang X, Zhou T, Zhou M, Rebel VI, Challen GA, Gottgens B, Lee JS, Rau R, Li W, Goodell MA.",Cancer Cell,29,2016,1535-6108; 1878-3686;,922-934,"research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,58,Y,Y,Y,Y,Y,2016-06-15,2016-06-01,6,NA,journal article
2279,epmc|pmc,23255149,PMC3555435,10.1002/0471250953.bi0114s40,23255149,search,MED,"Exploring genetic, genomic, and phenotypic data at the rat genome database.","Laulederkind SJ, Hayman GT, Wang SJ, Lowry TF, Nigam R, Petri V, Smith JR, Dwinell MR, Jacob HJ, Shimoyama M.",Curr Protoc Bioinformatics,Chapter 1,2012,1934-3396; 1934-340x;,Unit1.14,"research-article; journal article; research support, n.i.h., extramural",N,Y,Y,Y,N,N,5,Y,Y,N,Y,N,2012-12-21,2012-12-01,NA,NA,journal article
2282,epmc|pmc,24928448,PMC4589180,10.1016/j.jbi.2014.05.013,24928448,search,MED,Automatic construction of a large-scale and accurate drug-side-effect association knowledge base from biomedical literature.,"Xu R, Wang Q.",J Biomed Inform,51,2014,1532-0464; 1532-0480;,191-199,"research support, non-u.s. gov't; research-article; journal article",N,Y,N,Y,N,N,17,Y,Y,N,Y,N,2014-06-15,2014-06-10,NA,NA,journal article
2283,epmc|pmc,21308002,PMC3034144,10.1527/tjsai.25.433,21308002,search,MED,Concept Systems and Ontologies: Recommendations for Basic Terminology.,"Klein GO, Smith B.",Trans Jpn Soc Artif Intell,25,2010,1346-0714; 1346-8030;,433-441,research-article; journal article,N,Y,N,Y,N,N,2,Y,Y,N,N,N,2011-02-11,2010-01-01,3,NA,journal article
2284,epmc|pmc,22833496,PMC3404399,10.1093/bib/bbs018,22833496,search,MED,Mining the pharmacogenomics literature--a survey of the state of the art.,"Hahn U, Cohen KB, Garten Y, Shah NH.",Brief Bioinform,13,2012,1467-5463; 1477-4054;,460-494,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,Y,Y,N,N,20,Y,Y,N,Y,N,2012-07-27,2012-07-01,4,NA,journal article
2285,epmc|pmc,22962340,PMC3888109,10.1093/bib/bbs053,22962340,search,MED,Evaluation of research in biomedical ontologies.,"Hoehndorf R, Dumontier M, Gkoutos GV.",Brief Bioinform,14,2013,1467-5463; 1477-4054;,696-712,"research support, non-u.s. gov't; research-article; evaluation study; journal article; research support, n.i.h., extramural",Y,Y,Y,Y,N,N,20,Y,Y,N,Y,N,2012-09-12,2012-09-08,6,NA,journal article
2286,epmc|pmc,28625481,PMC5559384,10.1016/j.ccell.2017.05.008,28625481,search,MED,Chromatin Accessibility Landscape of Cutaneous T Cell Lymphoma and Dynamic Response to HDAC Inhibitors.,"Qu K, Zaba LC, Satpathy AT, Giresi PG, Li R, Jin Y, Armstrong R, Jin C, Schmitt N, Rahbar Z, Ueno H, Greenleaf WJ, Kim YH, Chang HY.",Cancer Cell,32,2017,1535-6108; 1878-3686;,27-41.e4,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,65,Y,Y,Y,Y,Y,2017-06-19,2017-06-15,1,NA,journal article
2287,epmc|pmc,25971816,PMC4448285,10.1186/s12859-015-0549-5,25971816,search,MED,KnowLife: a versatile approach for constructing a large knowledge graph for biomedical sciences.,"Ernst P, Siu A, Weikum G.",BMC Bioinformatics,16,2015,1471-2105,157,research-article; journal article,Y,Y,N,Y,N,N,16,Y,Y,N,Y,N,2015-05-16,2015-05-14,NA,NA,journal article
2288,epmc|pmc,30428345,PMC6296757,10.1016/j.celrep.2018.10.051,30428345,search,MED,TP63-Mediated Enhancer Reprogramming Drives the Squamous Subtype of Pancreatic Ductal Adenocarcinoma.,"Somerville TDD, Xu Y, Miyabayashi K, Tiriac H, Cleary CR, Maia-Silva D, Milazzo JP, Tuveson DA, Vakoc CR.",Cell Rep,25,2018,2211-1247,1741-1755.e7,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,58,Y,Y,Y,Y,Y,2018-11-15,2018-11-01,7,NA,journal article
2289,epmc|pmc,22489825,PMC3357313,10.1021/ac3004055,22489825,search,MED,Scanometric microRNA array profiling of prostate cancer markers using spherical nucleic acid-gold nanoparticle conjugates.,"Alhasan AH, Kim DY, Daniel WL, Watson E, Meeks JJ, Thaxton CS, Mirkin CA.",Anal Chem,84,2012,0003-2700; 1520-6882;,4153-4160,"research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; evaluation study; journal article; research support, n.i.h., extramural",N,Y,Y,Y,N,Y,65,Y,Y,N,Y,N,2012-04-12,2012-04-10,9,NA,journal article
2293,epmc|pmc,25260792,PMC4242486,10.1186/s13059-014-0472-5,25260792,search,MED,Dynamic evolution of clonal epialleles revealed by methclone.,"Li S, Garrett-Bakelman F, Perl AE, Luger SM, Zhang C, To BL, Lewis ID, Brown AL, D'Andrea RJ, Ross ME, Levine R, Carroll M, Melnick A, Mason CE.",Genome Biol,15,2014,1474-7596; 1474-760x; 1465-6906;,472,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,37,Y,Y,N,Y,Y,2014-09-28,2014-09-27,9,NA,journal article
2294,epmc|pmc,23256535,PMC3639077,10.1186/2041-1480-3-17,23256535,search,MED,Ontology representation and analysis of vaccine formulation and administration and their effects on vaccine immune responses.,"Lin Y, He Y.",J Biomed Semantics,3,2012,2041-1480,17,research-article; journal article,Y,Y,Y,Y,N,N,31,Y,Y,N,Y,N,2012-12-22,2012-12-20,1,NA,journal article
2296,epmc|pmc,25677910,PMC4406669,10.1111/acel.12315,25677910,search,MED,Aging exacerbates hypertension-induced cerebral microhemorrhages in mice: role of resveratrol treatment in vasoprotection.,"Toth P, Tarantini S, Springo Z, Tucsek Z, Gautam T, Giles CB, Wren JD, Koller A, Sonntag WE, Csiszar A, Ungvari Z.",Aging Cell,14,2015,1474-9718; 1474-9726;,400-408,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,65,Y,Y,N,Y,N,2015-02-16,2015-02-09,3,NA,journal article
2298,epmc|pmc,23742147,PMC3702428,10.1186/1471-2105-14-181,23742147,search,MED,Large-scale extraction of accurate drug-disease treatment pairs from biomedical literature for drug repurposing.,"Xu R, Wang Q.",BMC Bioinformatics,14,2013,1471-2105,181,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,Y,Y,N,N,40,Y,Y,N,Y,N,2013-06-08,2013-06-06,NA,NA,journal article
2299,epmc|pmc,20123131,PMC2892030,10.1016/j.jbi.2010.01.006,20123131,search,MED,Hematopoietic cell types: prototype for a revised cell ontology.,"Diehl AD, Augustine AD, Blake JA, Cowell LG, Gold ES, Gondré-Lewis TA, Masci AM, Meehan TF, Morel PA, Nijnik A, Peters B, Pulendran B, Scheuermann RH, Yao QA, Zand MS, Mungall CJ.",J Biomed Inform,44,2011,1532-0464; 1532-0480;,75-79,"research-article; journal article; research support, n.i.h., extramural",N,Y,Y,Y,N,N,20,Y,Y,N,N,N,2010-02-04,2010-02-01,1,NA,journal article
2300,epmc|pmc,25654473,PMC4307816,10.2196/games.3350,25654473,search,MED,The cure: design and evaluation of a crowdsourcing game for gene selection for breast cancer survival prediction.,"Good BM, Loguercio S, Griffith OL, Nanis M, Wu C, Su AI.",JMIR Serious Games,2,2014,2291-9279,e7,research-article; journal article,Y,Y,N,N,N,N,8,Y,Y,N,Y,N,2015-02-06,2014-07-29,2,NA,journal article
2302,epmc|pmc,27602200,PMC4700298,10.1016/j.csbj.2015.11.006,27602200,search,MED,"Disease, Models, Variants and Altered Pathways-Journeying RGD Through the Magnifying Glass.","Petri V, Hayman GT, Tutaj M, Smith JR, Laulederkind S, Wang SJ, Nigam R, De Pons J, Shimoyama M, Dwinell MR.",Comput Struct Biotechnol J,14,2016,2001-0370,35-48,research-article; journal article,Y,Y,N,Y,N,N,2,Y,Y,N,Y,N,2016-09-08,2015-11-26,NA,NA,journal article
2303,epmc|pmc,NA,PMC1297043,10.1177/014107689909200117,PMC1297043,search,PMC,Chronic Fatigue and its Syndromes,NA,J R Soc Med,92,1999,0141-0768; 1758-1095;,47-48,book-review; book review,N,Y,Y,Y,N,N,0,Y,N,N,N,N,2010-02-22,1999-01-01,1,NA,other
2304,epmc|pmc,29462669,PMC5882531,10.1016/j.jbi.2018.02.010,29462669,search,MED,Assessing the practice of biomedical ontology evaluation: Gaps and opportunities.,"Amith M, He Z, Bian J, Lossio-Ventura JA, Tao C.",J Biomed Inform,80,2018,1532-0464; 1532-0480;,1-13,"research support, non-u.s. gov't; research-article; review; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,N,14,Y,Y,N,Y,N,2018-02-21,2018-02-17,NA,NA,journal article
2308,epmc|pmc,24910641,PMC4039073,10.3389/fgene.2014.00152,24910641,search,MED,Bioinformatics for precision medicine in oncology: principles and application to the SHIVA clinical trial.,"Servant N, Roméjon J, Gestraud P, La Rosa P, Lucotte G, Lair S, Bernard V, Zeitouni B, Coffin F, Jules-Clément G, Yvon F, Lermine A, Poullet P, Liva S, Pook S, Popova T, Barette C, Prud'homme F, Dick JG, Kamal M, Le Tourneau C, Barillot E, Hupé P.",Front Genet,5,2014,1664-8021,152,review-article; review; journal article,Y,Y,Y,Y,N,N,36,Y,Y,N,Y,Y,2014-06-10,2014-05-30,NA,NA,journal article
2309,epmc|pmc,24609361,PMC4006364,10.1038/nchembio.1475,24609361,search,MED,G quadruplexes are genomewide targets of transcriptional helicases XPB and XPD.,"Gray LT, Vallur AC, Eddy J, Maizels N.",Nat Chem Biol,10,2014,1552-4450; 1552-4469;,313-318,"research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,102,Y,Y,Y,Y,N,2014-03-10,2014-03-09,4,NA,journal article
2311,epmc|pmc,27095194,PMC4872112,10.1093/nar/gkw250,27095194,search,MED,Peak-valley-peak pattern of histone modifications delineates active regulatory elements and their directionality.,"Pundhir S, Bagger FO, Lauridsen FB, Rapin N, Porse BT.",Nucleic Acids Res,44,2016,0305-1048; 1362-4962;,4037-4051,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,9,Y,Y,N,Y,Y,2016-04-21,2016-04-19,9,NA,journal article
2312,epmc|pmc,27932948,PMC5120146,10.3389/fnmol.2016.00124,27932948,search,MED,RNA Editing-Systemic Relevance and Clue to Disease Mechanisms?,"Meier JC, Kankowski S, Krestel H, Hetsch F.",Front Mol Neurosci,9,2016,1662-5099,124,review-article; review; journal article,Y,Y,N,Y,N,N,13,Y,Y,N,Y,N,2016-12-09,2016-11-23,NA,NA,journal article
2313,epmc|pmc,27899602,PMC5210535,10.1093/nar/gkw1039,27899602,search,MED,The Human Phenotype Ontology in 2017.,"Köhler S, Vasilevsky NA, Engelstad M, Foster E, McMurry J, Aymé S, Baynam G, Bello SM, Boerkoel CF, Boycott KM, Brudno M, Buske OJ, Chinnery PF, Cipriani V, Connell LE, Dawkins HJ, DeMare LE, Devereau AD, de Vries BB, Firth HV, Freson K, Greene D, Hamosh A, Helbig I, Hum C, Jähn JA, James R, Krause R, F Laulederkind SJ, Lochmüller H, Lyon GJ, Ogishima S, Olry A, Ouwehand WH, Pontikos N, Rath A, Schaefer F, Scott RH, Segal M, Sergouniotis PI, Sever R, Smith CL, Straub V, Thompson R, Turner C, Turro E, Veltman MW, Vulliamy T, Yu J, von Ziegenweidt J, Zankl A, Züchner S, Zemojtel T, Jacobsen JO, Groza T, Smedley D, Mungall CJ, Haendel M, Robinson PN.",Nucleic Acids Res,45,2017,0305-1048; 1362-4962;,D865-D876,research-article; review; journal article,Y,Y,N,Y,N,N,333,Y,Y,N,Y,N,2016-12-01,2016-11-28,d1,NA,journal article
2314,epmc|pmc,25991672,PMC4627306,10.18632/oncotarget.3746,25991672,search,MED,Peritoneal tumor spread in serous ovarian cancer-epithelial mesenchymal status and outcome.,"Auer K, Bachmayr-Heyda A, Aust S, Sukhbaatar N, Reiner AT, Grimm C, Horvat R, Zeillinger R, Pils D.",Oncotarget,6,2015,1949-2553,17261-17275,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,27,Y,Y,Y,Y,Y,2015-05-21,2015-07-01,19,NA,journal article
2317,epmc|pmc,31210270,PMC6866600,10.1093/database/baz059,31210270,search,MED,Using association rule mining and ontologies to generate metadata recommendations from multiple biomedical databases.,"Martínez-Romero M, O'Connor MJ, Egyedi AL, Willrett D, Hardi J, Graybeal J, Musen MA.",Database (Oxford),2019,2019,1758-0463,baz059,"im; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,3,Y,Y,N,Y,Y,2019-06-19,2019-01-01,NA,NA,journal article
2318,epmc|pmc,29131160,PMC5722201,10.1038/nm.4438,29131160,search,MED,Human primary liver cancer-derived organoid cultures for disease modeling and drug screening.,"Broutier L, Mastrogiovanni G, Verstegen MM, Francies HE, Gavarró LM, Bradshaw CR, Allen GE, Arnes-Benito R, Sidorova O, Gaspersz MP, Georgakopoulos N, Koo BK, Dietmann S, Davies SE, Praseedom RK, Lieshout R, IJzermans JNM, Wigmore SJ, Saeb-Parsy K, Garnett MJ, van der Laan LJ, Huch M.",Nat Med,23,2017,1078-8956; 1546-170x;,1424-1435,research-article; journal article,Y,Y,N,Y,N,Y,324,Y,Y,Y,Y,Y,2017-11-13,2017-11-13,12,NA,journal article
2321,epmc|pmc,23046413,PMC3439733,10.1186/1471-2105-13-s15-s2,23046413,search,MED,PAGED: a pathway and gene-set enrichment database to enable molecular phenotype discoveries.,"Huang H, Wu X, Sonachalam M, Mandape SN, Pandey R, MacDorman KF, Wan P, Chen JY.",BMC Bioinformatics,13 Suppl 15,2012,1471-2105,S2,"research support, non-u.s. gov't; research-article; journal article",Y,Y,Y,Y,N,Y,4,Y,Y,N,Y,N,2012-10-17,2012-09-11,NA,NA,journal article
2322,epmc|pmc,22205936,PMC3244383,10.1371/journal.pone.0028025,22205936,search,MED,Systematic drug repositioning based on clinical side-effects.,"Yang L, Agarwal P.",PLoS One,6,2011,1932-6203,e28025,research-article; journal article,Y,Y,Y,Y,N,Y,103,Y,Y,N,Y,N,2012-01-02,2011-12-21,12,NA,journal article
2323,epmc|pmc,24895436,PMC4086092,10.1093/nar/gku412,24895436,search,MED,DiseaseConnect: a comprehensive web server for mechanism-based disease-disease connections.,"Liu CC, Tseng YT, Li W, Wu CY, Mayzus I, Rzhetsky A, Sun F, Waterman M, Chen JJ, Chaudhary PM, Loscalzo J, Crandall E, Zhou XJ.",Nucleic Acids Res,42,2014,0305-1048; 1362-4962;,W137-46,"research support, u.s. gov't, p.h.s.; research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,53,Y,Y,N,Y,Y,2014-06-05,2014-06-03,web server issue,NA,journal article
2327,epmc,NA,NA,10.1101/066027,PPR7029,search,PPR,The druggable genome and support for target identification and validation in drug development,"Finan C, Gaulton A, Kruger F, Lumbers T, Shah T, Engmann J, Galver L, Kelly R, Karlsson A, Santos R, Overington J, Hingorani A, Casas JP.",NA,NA,2016,NA,NA,preprint,Y,Y,N,Y,N,Y,0,Y,Y,N,Y,Y,2017-02-02,2016-07-26,NA,NA,preprint
2328,epmc|pmc,16779008,PMC1560776,NA,16779008,search,MED,Classifying diseases with respect to anatomy: a study in SNOMED CT.,"Burgun A, Bodenreider O, Mougin F.",AMIA Annu Symp Proc,NA,2005,1942-597x,91-95,"research support, non-u.s. gov't; research-article; journal article",N,Y,Y,Y,N,N,0,Y,Y,N,N,N,2009-12-23,2005-01-01,NA,NA,journal article
2329,epmc|pmc,21799912,PMC3142169,10.1371/journal.pone.0022597,21799912,search,MED,Methods for structuring scientific knowledge from many areas related to aging research.,"Zhavoronkov A, Cantor CR.",PLoS One,6,2011,1932-6203,e22597,research-article; journal article,Y,Y,Y,Y,N,N,20,Y,Y,N,Y,N,2011-07-30,2011-07-22,7,NA,journal article
2331,epmc|pmc,23828786,PMC4068009,10.1093/bioinformatics/btt359,23828786,search,MED,Towards building a disease-phenotype knowledge base: extracting disease-manifestation relationship from literature.,"Xu R, Li L, Wang Q.",Bioinformatics,29,2013,1367-4803; 1367-4811;,2186-2194,research-article; journal article,N,Y,Y,Y,N,N,32,Y,Y,N,Y,Y,2013-07-06,2013-07-04,17,NA,journal article
2332,epmc|pmc,23717578,PMC3662678,10.1371/journal.pone.0064248,23717578,search,MED,Cell-autonomous function of Runx1 transcriptionally regulates mouse megakaryocytic maturation.,"Pencovich N, Jaschek R, Dicken J, Amit A, Lotem J, Tanay A, Groner Y.",PLoS One,8,2013,1932-6203,e64248,"research support, non-u.s. gov't; research-article; journal article",Y,Y,Y,Y,N,Y,11,Y,Y,Y,Y,Y,2013-05-30,2013-05-23,5,NA,journal article
2334,epmc|pmc,26302742,PMC4549093,10.1186/s12940-015-0056-1,26302742,search,MED,Transcriptome profile analysis reflects rat liver and kidney damage following chronic ultra-low dose Roundup exposure.,"Mesnage R, Arno M, Costanzo M, Malatesta M, Séralini GE, Antoniou MN.",Environ Health,14,2015,1476-069x,70,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,49,Y,Y,Y,Y,Y,2015-08-26,2015-08-25,NA,NA,journal article
2335,epmc|pmc,30905619,PMC6458988,10.1016/j.stem.2019.02.019,30905619,search,MED,Precise Gene Editing Preserves Hematopoietic Stem Cell Function following Transient p53-Mediated DNA Damage Response.,"Schiroli G, Conti A, Ferrari S, Della Volpe L, Jacob A, Albano L, Beretta S, Calabria A, Vavassori V, Gasparini P, Salataj E, Ndiaye-Lobry D, Brombin C, Chaumeil J, Montini E, Merelli I, Genovese P, Naldini L, Di Micco R.",Cell Stem Cell,24,2019,1934-5909; 1875-9777;,551-565.e8,"research support, non-u.s. gov't; research-article; journal article",N,Y,N,N,N,Y,80,Y,Y,Y,Y,Y,2019-03-26,2019-03-21,4,NA,journal article
2336,epmc|pmc,21343142,PMC3065691,10.1093/bioinformatics/btr058,21343142,search,MED,A common layer of interoperability for biomedical ontologies based on OWL EL.,"Hoehndorf R, Dumontier M, Oellrich A, Wimalaratne S, Rebholz-Schuhmann D, Schofield P, Gkoutos GV.",Bioinformatics,27,2011,1367-4803; 1367-4811;,1001-1008,"research support, non-u.s. gov't; research-article; evaluation study; journal article; research support, n.i.h., extramural",N,Y,Y,Y,N,N,27,Y,Y,N,N,N,2011-02-24,2011-02-21,7,NA,journal article
2338,epmc|pmc,30081484,PMC6121483,10.3390/ijerph15081644,30081484,search,MED,Recommendations for Improving the Quality of Rare Disease Registries.,"Kodra Y, Weinbach J, Posada-de-la-Paz M, Coi A, Lemonnier SL, van Enckevort D, Roos M, Jacobsen A, Cornet R, Ahmed SF, Bros-Facer V, Popa V, Van Meel M, Renault D, von Gizycki R, Santoro M, Landais P, Torreri P, Carta C, Mascalzoni D, Gainotti S, Lopez E, Ambrosini A, Müller H, Reis R, Bianchi F, Rubinstein YR, Lochmüller H, Taruscio D.",Int J Environ Res Public Health,15,2018,1661-7827; 1660-4601;,E1644,"im; consensus development conference; research support, non-u.s. gov't; review-article; journal article",Y,Y,N,Y,N,N,35,Y,Y,N,Y,N,2018-08-08,2018-08-03,8,NA,journal article
2339,epmc|pmc,19906730,PMC2808905,10.1093/nar/gkp936,19906730,search,MED,Gene expression atlas at the European bioinformatics institute.,"Kapushesky M, Emam I, Holloway E, Kurnosov P, Zorin A, Malone J, Rustici G, Williams E, Parkinson H, Brazma A.",Nucleic Acids Res,38,2010,0305-1048; 1362-4962;,D690-8,"research support, non-u.s. gov't; research-article; journal article",Y,Y,Y,Y,N,N,126,Y,Y,N,Y,Y,2010-09-28,2009-11-11,database issue,NA,journal article
