id,src,pmid,pmcid,doi,epmc_id
2261,pmc,24929653,PMC4088370,10.1186/1752-0509-8-68,NA
2262,pmc,22548963,PMC3436770,10.1186/1471-2105-13-69,NA
2263,pmc,24499934,PMC3907286,10.1371/journal.pcbi.1003449,NA
2264,pmc,27600491,PMC5013399,10.1038/srep32417,NA
2265,pmc,22779054,PMC3392046,NA,NA
2266,pmc,26044949,PMC4460611,10.1186/1755-8794-8-S2-S2,NA
2267,pmc,24776741,PMC4031262,10.1038/mp.2014.29,NA
2268,pmc,33414553,PMC7808565,10.1038/s41588-020-00750-6,NA
2269,pmc,19527514,PMC2714850,10.1186/1477-7827-7-62,NA
2270,pmc,25335167,PMC4350517,10.1038/tp.2014.111,NA
2271,pmc,32745309,PMC5867002,10.1111/jvim.15044,NA
2272,pmc,23533360,PMC3603583,10.1155/2013/793091,NA
2273,pmc,29394407,PMC5887416,10.1093/nar/gky049,NA
2274,pmc,25530704,PMC4270352,10.1088/1367-2630/16/10/105014,NA
2275,pmc,26385205,PMC4574036,10.1093/database/bav089,NA
2276,pmc,23046681,PMC3448531,10.1186/2041-1480-3-S2-S7,NA
2277,pmc,28356508,PMC6321762,10.1126/scitranslmed.aag1166,NA
2278,pmc,27300438,PMC4908977,10.1016/j.ccell.2016.05.003,NA
2279,pmc,23255149,PMC3555435,10.1002/0471250953.bi0114s40,NA
2280,pmc,29220451,PMC5569678,10.1093/database/bax059,NA
2281,pmc,27955641,PMC5153691,10.1186/s12859-016-1396-8,NA
2282,pmc,24928448,PMC4589180,10.1016/j.jbi.2014.05.013,NA
2283,pmc,21308002,PMC3034144,10.1527/tjsai.25.433,NA
2284,pmc,22833496,PMC3404399,10.1093/bib/bbs018,NA
2285,pmc,22962340,PMC3888109,10.1093/bib/bbs053,NA
2286,pmc,28625481,PMC5559384,10.1016/j.ccell.2017.05.008,NA
2287,pmc,25971816,PMC4448285,10.1186/s12859-015-0549-5,NA
2288,pmc,30428345,PMC6296757,10.1016/j.celrep.2018.10.051,NA
2289,pmc,22489825,PMC3357313,10.1021/ac3004055,NA
2290,pmc,17989687,PMC2814061,10.1038/nbt1346,NA
2291,pmc,23977067,PMC3744556,10.1371/journal.pone.0071537,NA
2292,pmc,23969135,PMC3810844,10.1093/bioinformatics/btt474,NA
2293,pmc,25260792,PMC4242486,10.1186/s13059-014-0472-5,NA
2294,pmc,23256535,PMC3639077,10.1186/2041-1480-3-17,NA
2295,pmc,18443589,PMC2505193,10.1038/ng0508-523,NA
2296,pmc,25677910,PMC4406669,10.1111/acel.12315,NA
2297,pmc,25887539,PMC4343279,10.1186/s12859-015-0453-z,NA
2298,pmc,23742147,PMC3702428,10.1186/1471-2105-14-181,NA
2299,pmc,20123131,PMC2892030,10.1016/j.jbi.2010.01.006,NA
2300,pmc,25654473,PMC4307816,10.2196/games.3350,NA
2301,pmc,23962656,PMC3807015,10.1016/j.jmb.2013.08.008,NA
2302,pmc,27602200,PMC4700298,10.1016/j.csbj.2015.11.006,NA
2303,pmc,NA,PMC1297043,NA,NA
2304,pmc,29462669,PMC5882531,10.1016/j.jbi.2018.02.010,NA
2305,pmc,25360770,PMC4216010,10.1371/journal.pone.0110936,NA
2306,pmc,23409969,PMC3635999,10.1186/1471-2105-14-53,NA
2307,pmc,26293461,PMC4583353,10.1161/ATVBAHA.115.306108,NA
2308,pmc,24910641,PMC4039073,10.3389/fgene.2014.00152,NA
2309,pmc,24609361,PMC4006364,10.1038/nchembio.1475,NA
2310,pmc,15608243,PMC540004,10.1093/nar/gki050,NA
2311,pmc,27095194,PMC4872112,10.1093/nar/gkw250,NA
2312,pmc,27932948,PMC5120146,10.3389/fnmol.2016.00124,NA
2313,pmc,27899602,PMC5210535,10.1093/nar/gkw1039,NA
2314,pmc,25991672,PMC4627306,10.18632/oncotarget.3746,NA
2315,pmc,25025130,PMC4099014,10.1371/journal.pone.0100855,NA
2316,pmc,22373396,PMC3471341,10.1186/1471-2105-13-S1-S5,NA
2317,pmc,31210270,PMC6866600,10.1093/database/baz059,NA
2318,pmc,29131160,PMC5722201,10.1038/nm.4438,NA
2319,pmc,24324730,PMC3852754,10.1371/journal.pone.0081921,NA
2320,pmc,21347172,PMC3041567,NA,NA
2321,pmc,23046413,PMC3439733,10.1186/1471-2105-13-S15-S2,NA
2322,pmc,22205936,PMC3244383,10.1371/journal.pone.0028025,NA
2323,pmc,24895436,PMC4086092,10.1093/nar/gku412,NA
2324,pmc,17942429,PMC2238850,10.1093/nar/gkm829,NA
2325,pmc,23160413,PMC3500519,10.1093/database/bas040,NA
2326,pmc,24736319,PMC3988072,10.1371/journal.pone.0094328,NA
2328,pmc,16779008,PMC1560776,NA,NA
2329,pmc,21799912,PMC3142169,10.1371/journal.pone.0022597,NA
2330,pmc,20702400,PMC2944202,10.1093/bioinformatics/btq449,NA
2331,pmc,23828786,PMC4068009,10.1093/bioinformatics/btt359,NA
2332,pmc,23717578,PMC3662678,10.1371/journal.pone.0064248,NA
2333,pmc,33156843,PMC7728249,10.1371/journal.pbio.3000970,NA
2334,pmc,26302742,PMC4549093,10.1186/s12940-015-0056-1,NA
2335,pmc,30905619,PMC6458988,10.1016/j.stem.2019.02.019,NA
2336,pmc,21343142,PMC3065691,10.1093/bioinformatics/btr058,NA
2337,pmc,25392685,PMC4216063,10.4137/CIN.S13874,NA
2338,pmc,30081484,PMC6121483,10.3390/ijerph15081644,NA
2339,pmc,19906730,PMC2808905,10.1093/nar/gkp936,NA
2340,pmc,23776558,PMC3679160,10.1371/journal.pone.0065854,NA
2341,pmc,19343191,PMC2662492,10.1155/2009/917826,NA
2342,pmc,23017167,PMC3564935,10.1186/1471-2105-13-249,NA
2343,pmc,28204549,PMC5389513,10.1093/nar/gkw957,NA
2344,pmc,19243617,PMC2662812,10.1186/1471-2105-10-70,NA
2345,pmc,24725842,PMC3998061,10.1186/1471-2105-15-105,NA
2346,pmc,20525248,PMC2900226,10.1186/1752-0509-4-76,NA
2347,pmc,27333889,PMC4918084,10.1186/s12859-016-1080-z,NA
2348,pmc,29162092,PMC5698952,10.1186/s12913-017-2688-z,NA
2349,pmc,24702956,PMC3980410,10.1016/j.ajhg.2014.03.010,NA
2350,pmc,26445639,PMC4594885,10.1186/s13326-015-0036-y,NA
2351,pmc,23469233,PMC3585940,10.1371/journal.pone.0057766,NA
2352,pmc,23028371,PMC3459987,10.1371/journal.pgen.1002972,NA
2353,pmc,30400805,PMC6218966,10.1186/s12859-018-2429-2,NA
2354,pmc,26609498,PMC4655879,10.1002/9780470559277.ch110262,NA
2355,pmc,24393765,PMC3951655,10.1016/j.jbi.2013.12.006,NA
2356,pmc,20205870,PMC2826352,10.1186/1756-0500-3-16,NA
2357,pmc,18638385,PMC2491600,10.1186/1476-072X-7-38,NA
2358,pmc,20427517,PMC2887046,10.1093/bioinformatics/btq231,NA
2359,pmc,24245670,PMC3840590,10.1186/1471-2202-14-147,NA
2360,pmc,25294834,PMC4245971,10.1093/nar/gku916,NA
2361,pmc,22449239,PMC3338382,10.1186/1471-2105-13-50,NA
2362,pmc,25182274,PMC4167604,10.1038/ncomms5741,NA
2363,pmc,20819870,PMC2995670,10.1136/jamia.2010.003210,NA
2364,pmc,21624157,PMC3102891,10.1186/2041-1480-2-S2-S2,NA
2366,pmc,19374479,PMC2725426,10.1525/jer.2009.4.1.43,NA
2367,pmc,24039605,PMC3764194,10.1371/journal.pgen.1003763,NA
2368,pmc,20007728,PMC2810112,10.1093/bib/bbp048,NA
2369,pmc,26490630,PMC4685837,10.1098/rsif.2015.0571,NA
2370,pmc,19376825,PMC2687992,10.1093/bioinformatics/btp259,NA
2371,pmc,26407127,PMC4583433,10.1371/journal.pcbi.1004391,NA
2372,pmc,20089154,PMC2847718,10.1186/gb-2010-11-1-r6,NA
2374,pmc,18298859,PMC2277489,10.1186/1476-072X-7-8,NA
2375,pmc,24595056,PMC3940615,10.1371/journal.pone.0089606,NA
2376,pmc,18629019,PMC2447301,10.1002/cfg.338,NA
2377,pmc,33249514,PMC7819967,10.1007/s10147-020-01831-6,NA
2378,pmc,22144685,PMC3245068,10.1093/nar/gkr1196,NA
2379,pmc,22096593,PMC3212576,10.1371/journal.pone.0027553,NA
2380,pmc,31578528,PMC6858555,10.1038/s41588-019-0504-x,NA
2381,pmc,25271953,PMC4276921,10.3390/genes5040957,NA
2382,pmc,18936051,PMC2912506,10.1093/bioinformatics/btn528,NA
2383,pmc,25265995,PMC4191248,10.1186/s40246-014-0017-8,NA
2384,pmc,26020271,PMC4447360,10.1371/journal.pgen.1005202,NA
2385,pmc,24288140,PMC3842776,10.1093/database/bat080,NA
2386,pmc,27386823,PMC4941121,10.1038/ncomms12092,NA
2387,pmc,20092628,PMC2822734,10.1186/1755-8794-3-1,NA
2388,pmc,24598577,PMC4062055,10.1186/gm536,NA
2389,pmc,24648498,PMC4032132,10.1093/molbev/msu104,NA
2390,pmc,21190573,PMC3019228,10.1186/1471-2105-11-610,NA
2391,pmc,22256869,PMC3957334,10.2217/pgs.11.179,NA
2392,pmc,24947998,PMC4309105,10.1161/JAHA.114.000976,NA
2393,pmc,19796401,PMC2755825,10.1186/1471-2105-10-S10-S4,NA
2394,pmc,25972927,PMC4429822,10.1186/1756-8935-8-8,NA
2395,pmc,21880147,PMC3179972,10.1186/1471-2105-12-357,NA
2396,pmc,24907365,PMC4499874,10.1093/bfgp/elu015,NA
2397,pmc,26919175,PMC4786414,10.7554/eLife.10528,NA
2398,pmc,14681470,PMC308858,10.1093/nar/gkh124,NA
2399,pmc,24771989,PMC3996524,10.1080/10643389.2010.518520,NA
2400,pmc,24124474,PMC3790750,10.1371/journal.pone.0075185,NA
2401,pmc,24877076,PMC4022201,10.1155/2014/272915,NA
2402,pmc,22701439,PMC3372875,10.3389/fpsyt.2012.00050,NA
2403,pmc,25348012,PMC4232638,10.1186/s13059-014-0484-1,NA
2404,pmc,21800835,PMC3196594,10.1021/pr200140x,NA
2405,pmc,19014478,PMC2645369,10.1186/1741-7007-6-49,NA
2406,pmc,19956802,PMC2774506,10.1371/journal.pbio.1000247,NA
2407,pmc,25890687,PMC4742053,10.1016/j.artmed.2015.03.005,NA
2408,pmc,33659919,PMC7919422,10.1089/nsm.2020.0003,NA
2409,pmc,25528190,PMC4367834,10.1186/1471-2164-15-1154,NA
2410,pmc,21134280,PMC3013086,10.1186/1471-2407-10-672,NA
2411,pmc,18315858,PMC2259406,10.1186/1471-2105-9-S1-S5,NA
2412,pmc,27073839,PMC4830514,10.1371/journal.pone.0152725,NA
2413,pmc,22919594,PMC3417401,10.3389/fcimb.2012.00002,NA
2414,pmc,22783909,PMC3438486,10.1080/17441692.2012.699975,NA
2415,pmc,27112211,PMC4845430,10.1186/s13104-016-2023-5,NA
2416,pmc,19333917,PMC2734382,10.1002/art.24360,NA
2417,pmc,29730990,PMC5937035,10.1186/s12915-018-0518-3,NA
2418,pmc,19649302,PMC2709445,10.1371/journal.pcbi.1000450,NA
2419,pmc,23175680,PMC3896928,10.1093/bib/bbs075,NA
2420,pmc,21727124,PMC3130426,10.1098/rstb.2011.0051,NA
2421,pmc,17620146,PMC1940026,10.1186/1471-2105-8-243,NA
2422,pmc,22207805,PMC3234430,10.3897/zookeys.150.1766,NA
2423,pmc,29562524,PMC6008221,10.3233/JAD-179932,NA
2425,pmc,19594884,PMC2709268,10.1186/1471-2164-10-S1-S7,NA
2427,pmc,20647054,PMC2990796,10.1016/j.jbi.2010.07.006,NA
2429,pmc,11612148,PMC2557369,10.1017/s0025727300070071,NA
2431,pmc,NA,PMC7103907,10.1186/s12969-019-0313-x,NA
2433,pmc,NA,PMC6778823,10.1038/s41431-019-0404-7,NA
2434,pmc,NA,PMC6777611,10.1038/s41431-018-0247-7,NA
2437,pmc,NA,PMC6876493,10.1038/s41431-019-0494-2,NA
2438,pmc,NA,PMC7168573,10.1038/s41409-018-0354-7,NA
2440,pmc,NA,PMC6796246,10.1177/2050640618792819,NA
2442,pmc,34490253,PMC8417786,10.3389/fcell.2021.703489,NA
2444,pmc,32020584,PMC7160657,10.1111/imm.13175,NA
2445,pmc,31133849,PMC6524730,10.3389/fphar.2019.00445,NA
2446,pmc,30457569,PMC6244181,10.1038/sdata.2018.258,NA
2447,pmc,36129153,PMC9535628,10.3892/or.2022.8410,NA
2448,pmc,35907849,PMC9338627,10.1186/s12920-022-01314-9,NA
2449,pmc,35782902,PMC9247670,10.3892/ol.2022.13390,NA
2450,pmc,35760791,PMC9237040,10.1038/s41467-022-31030-y,NA
2451,pmc,34682020,PMC8534750,10.3390/e23101296,NA
2452,pmc,33185496,PMC8388252,10.1089/jayao.2020.0098,NA
2453,pmc,34185818,PMC8241107,10.1371/journal.pone.0253918,NA
2454,pmc,31015423,PMC6478901,10.1038/s41467-019-09664-2,NA
2455,pmc,31011201,PMC6476884,10.1038/s41598-019-42908-1,NA
2456,pmc,30958818,PMC6472824,10.1371/journal.pbio.3000054,NA
2457,pmc,30104684,PMC6089996,10.1038/s41467-018-05709-0,NA
2458,pmc,29531082,PMC5910811,10.1073/pnas.1712058115,NA
2459,pmc,27358653,PMC4926300,10.1186/s13072-016-0074-4,NA
2460,pmc,26950747,PMC4967716,10.1038/nmeth.3799,NA
2461,pmc,25491305,PMC4276108,10.1186/s12883-014-0232-x,NA
2462,pmc,23155060,PMC3607093,10.1136/jech-2012-201142,NA
2463,pmc,22434839,PMC3308161,10.1093/database/bas005,NA
2464,pmc,36230517,PMC9558549,10.3390/cancers14194594,NA
2465,pmc,36250062,PMC9556994,10.3389/fcimb.2022.924424,NA
2466,pmc,32504882,PMC9509704,10.1016/j.bcmd.2020.102438,NA
2467,pmc,36120162,PMC9473331,10.5210/ojphi.v14i1.12577,NA
2468,pmc,36065304,PMC9440827,10.1155/2022/9413562,NA
2469,pmc,36013415,PMC9410287,10.3390/life12081236,NA
2470,pmc,36003383,PMC9394485,10.3389/fimmu.2022.970885,NA
2471,pmc,35796577,PMC9387688,10.1210/clinem/dgac394,NA
2472,pmc,35951526,PMC9371329,10.1371/journal.pcbi.1010357,NA
2473,pmc,36275632,PMC9585216,10.3389/fmolb.2022.1010160,NA
2474,pmc,36176185,PMC9528920,10.12659/AOT.937469,NA
2475,pmc,36134775,PMC9575037,10.1590/1806-9282.20220405,NA
2476,pmc,33991581,PMC9346194,10.1016/j.jaci.2021.04.033,NA
2477,pmc,35885201,PMC9324794,10.3390/e24070979,NA
2478,pmc,35892120,PMC9307607,10.1016/j.omto.2022.07.002,NA
2479,pmc,35255492,PMC9259496,10.1038/s41586-022-04576-6,NA
2480,pmc,35785356,PMC9240222,10.3389/fneur.2022.910366,NA
2481,pmc,35575545,PMC9239185,10.1128/mbio.03467-21,NA
2482,pmc,34670213,PMC9149444,10.1159/000519305,NA
2483,pmc,35658960,PMC9167514,10.1186/s41065-022-00236-x,NA
2484,pmc,35435618,PMC9148283,10.1007/s12035-022-02830-6,NA
2485,pmc,35587822,PMC9123307,10.1084/jem.20211887,NA
2486,pmc,35620297,PMC9127467,10.3389/fphar.2022.872785,NA
2487,pmc,36253723,PMC9575303,10.1186/s12864-022-08881-2,NA
2488,pmc,36188216,PMC9523224,10.3389/fmolb.2022.966927,NA
2489,pmc,36171616,PMC9516808,10.1186/s13040-022-00310-0,NA
2490,pmc,36131343,PMC9494810,10.1186/s12894-022-01103-7,NA
2491,pmc,35992129,PMC9388909,10.3389/fendo.2022.949097,NA
2492,pmc,35860733,PMC9289209,10.3389/fmed.2022.697644,NA
2493,pmc,35783259,PMC9240392,10.3389/fgene.2022.805806,NA
2494,pmc,35754838,PMC9214242,10.3389/fgene.2022.905617,NA
2495,pmc,35715826,PMC9206271,10.1186/s13578-022-00812-8,NA
2496,pmc,35711367,PMC9194086,10.3389/fcvm.2022.892000,NA
2497,pmc,35672316,PMC9174180,10.1038/s41467-022-30881-9,NA
2498,pmc,35650205,PMC9160032,10.1038/s41597-022-01348-9,NA
2499,pmc,35629179,PMC9147545,10.3390/jpm12050757,NA
2500,pmc,35607433,PMC9123154,10.1007/s13755-022-00176-w,NA
2501,pmc,35568777,PMC9107348,10.1007/s12032-022-01665-4,NA
2502,pmc,35509021,PMC9069737,10.1186/s13148-022-01278-8,NA
2503,pmc,35571058,PMC9096447,10.3389/fgene.2022.855739,NA
2504,pmc,35477379,PMC9047343,10.1186/s12885-022-09577-2,NA
2505,pmc,35548340,PMC9081434,10.3389/fphar.2022.805432,NA
2506,pmc,35446883,PMC9022833,10.1371/journal.pone.0266897,NA
2507,pmc,35479958,PMC9037591,10.3389/fmed.2022.861032,NA
2508,pmc,35529798,PMC9073742,10.21037/tlcr-21-789,NA
2509,pmc,35333898,PMC8956198,10.1371/journal.pone.0265527,NA
2510,pmc,33594374,PMC7885933,10.1101/2021.02.09.21251454,NA
2511,pmc,35373174,PMC8975122,10.1016/j.xgen.2022.100109,NA
2512,pmc,35311085,PMC8930202,10.3389/fonc.2022.842182,NA
2513,pmc,35281516,PMC8906937,10.1155/2022/7261486,NA
2514,pmc,35327947,PMC8950518,10.3390/genes13030393,NA
2515,pmc,35308911,PMC8861713,NA,NA
2516,pmc,35144563,PMC8832813,10.1186/s12864-022-08348-4,NA
2517,pmc,35123499,PMC8817485,10.1186/s12967-022-03268-z,NA
2518,pmc,35106564,PMC8921651,10.1093/bib/bbab601,NA
2519,pmc,35145509,PMC8821902,10.3389/fimmu.2021.793992,NA
2520,pmc,35013273,PMC8748632,10.1038/s41467-021-27706-6,NA
2521,pmc,35071130,PMC8767645,10.3389/fped.2021.769937,NA
2522,pmc,35059432,PMC8763695,10.3389/fmolb.2021.691966,NA
2523,pmc,34951958,PMC8764206,10.1016/j.ajhg.2021.12.001,NA
2524,pmc,34993155,PMC8724435,10.3389/fonc.2021.814396,NA
2525,pmc,34922536,PMC8684266,10.1186/s12911-021-01724-2,NA
2526,pmc,34906084,PMC8670162,10.1186/s12864-021-08200-1,NA
2527,pmc,34826045,PMC8616973,10.1007/s12539-021-00491-y,NA
2528,pmc,34823598,PMC8620253,10.1186/s13326-021-00256-y,NA
2529,pmc,34824360,PMC8617268,10.1038/s41598-021-02489-4,NA
2530,pmc,34799559,PMC8605000,10.1038/s41419-021-04380-6,NA
2531,pmc,34864972,PMC8643662,10.1093/gbe/evab257,NA
2532,pmc,34534438,PMC8585507,10.1016/j.immuni.2021.08.020,NA
2533,pmc,34769386,PMC8584910,10.3390/ijms222111955,NA
2534,pmc,34728633,PMC8563941,10.1038/s41467-021-26603-2,NA
2535,pmc,34718719,PMC8728262,10.1093/nar/gkab933,NA
2536,pmc,34827437,PMC8615382,10.3390/brainsci11111438,NA
2537,pmc,34688260,PMC8539775,10.1186/s12885-021-08818-0,NA
2538,pmc,34745063,PMC8564382,10.3389/fmicb.2021.755801,NA
2539,pmc,34663382,PMC8522004,10.1186/s13018-021-02715-9,NA
2540,pmc,34606979,PMC8864250,10.1016/j.gpb.2021.05.002,NA
2541,pmc,34590679,PMC8947322,10.1093/hmg/ddab279,NA
2542,pmc,34746856,PMC8551262,10.1016/j.xpro.2021.100873,NA
2543,pmc,34548483,PMC8455606,10.1038/s41467-021-25725-x,NA
2544,pmc,34499650,PMC8428764,10.1371/journal.pgen.1009773,NA
2545,pmc,34493606,PMC8424492,10.1212/NXI.0000000000001078,NA
2546,pmc,34527739,PMC8437630,10.1155/2021/6623912,NA
2547,pmc,34557343,PMC8420874,10.7717/peerj.11946,NA
2548,pmc,34501574,PMC8430534,10.3390/ijerph18178985,NA
2549,pmc,34489947,PMC8417809,10.3389/fimmu.2021.700031,NA
2550,pmc,34490041,PMC8417042,10.3389/fgene.2021.712170,NA
2551,pmc,34445452,PMC8395944,10.3390/ijms22168742,NA
2552,pmc,34408977,PMC8366562,10.3389/fonc.2021.684242,NA
2553,pmc,34566386,PMC8415240,10.4103/ayu.AYU_45_18,NA
2554,pmc,34184026,PMC8327186,10.1242/dev.196022,NA
2555,pmc,34243793,PMC8272278,10.1186/s13195-021-00862-z,NA
2556,pmc,34244572,PMC8270917,10.1038/s41598-021-93616-8,NA
2557,pmc,34359868,PMC8304327,10.3390/cells10071701,NA
2558,pmc,34278204,PMC8281808,10.3389/frma.2021.670206,NA
2559,pmc,34226525,PMC8257685,10.1038/s41420-021-00547-4,NA
2560,pmc,34249735,PMC8261128,10.3389/fonc.2021.685980,NA
2561,pmc,34162418,PMC8220716,10.1186/s13046-021-02015-4,NA
2562,pmc,34211498,PMC8239365,10.3389/fgene.2021.670240,NA
2563,pmc,34117734,PMC8344611,10.1093/bib/bbab226,NA
2564,pmc,34108016,PMC8189279,10.1186/s13195-021-00850-3,NA
2565,pmc,34136553,PMC8203102,10.3389/fvets.2021.659840,NA
2566,pmc,34135895,PMC8202013,10.3389/fimmu.2021.666163,NA
2567,pmc,34031435,PMC8144609,10.1038/s41598-021-89578-6,NA
2568,pmc,34021136,PMC8140091,10.1038/s41467-021-23111-1,NA
2569,pmc,34020948,PMC8139596,10.1126/sciadv.abe4601,NA
2570,pmc,34013350,PMC8574649,10.1093/bib/bbab159,NA
2571,pmc,34054865,PMC8153485,10.3389/fimmu.2021.676173,NA
2572,pmc,33975967,PMC8125073,10.1128/mSystems.00163-21,NA
2573,pmc,33996374,PMC8113418,10.1007/s13205-021-02800-0,NA
2574,pmc,33962392,PMC8202856,10.18632/aging.202982,NA
2575,pmc,34063717,PMC8147785,10.3390/plants10050919,NA
2576,pmc,33911285,PMC8817786,10.1038/s41586-021-03489-0,NA
2577,pmc,33903708,PMC8076240,10.1038/s41598-021-88617-6,NA
2578,pmc,33893283,PMC8065164,10.1038/s41467-021-22570-w,NA
2579,pmc,33859388,PMC8370714,10.1038/s41551-021-00703-2,NA
2580,pmc,34249331,PMC8226415,10.12688/f1000research.28449.1,NA
2581,pmc,33807197,PMC8067152,10.3390/nu13041150,NA
2582,pmc,33785833,PMC8009949,10.1038/s41598-021-86690-5,NA
2583,pmc,33791705,PMC8010732,10.1101/2021.03.15.435423,NA
2584,pmc,33744846,PMC8064151,10.18632/aging.202718,NA
2585,pmc,33776902,PMC7994755,10.3389/fendo.2021.538364,NA
2586,pmc,33576154,PMC8253095,10.1002/1878-0261.12923,NA
2587,pmc,35373060,PMC8791347,10.34067/KID.0006902020,NA
2588,pmc,33693667,PMC7947570,10.1093/database/baab010,NA
2589,pmc,33738251,PMC7961084,10.3389/fonc.2021.604319,NA
2590,pmc,33748749,PMC7968724,10.3389/fdata.2021.582468,NA
2591,pmc,33589522,PMC7887377,10.1136/jitc-2020-001374,NA
2592,pmc,33566847,PMC7875397,10.1371/journal.pone.0244556,NA
2593,pmc,33349924,PMC8062987,10.1111/cei.13568,NA
2594,pmc,33508229,PMC8487654,10.1016/j.cell.2020.12.040,NA
2595,pmc,33479125,PMC7611557,10.1126/science.aba6500,NA
2596,pmc,35424258,PMC8693784,10.1039/d0ra10322e,NA
2597,pmc,33406098,PMC7787442,10.1371/journal.pone.0244604,NA
2598,pmc,33575113,PMC7851425,10.1016/j.omtn.2020.12.024,NA
2599,pmc,33315488,PMC8813078,10.1080/15592294.2020.1859867,NA
2600,pmc,33361761,PMC7758413,10.1038/s41392-020-00457-4,NA
2601,pmc,33293514,PMC7721861,10.1038/s41420-020-00376-x,NA
2602,pmc,33275159,PMC7897501,10.1093/nar/gkaa1146,NA
2603,pmc,33112762,PMC7674143,10.2196/21434,NA
2604,pmc,33179736,PMC8293827,10.1093/bib/bbaa283,NA
2605,pmc,33182724,PMC7697763,10.3390/cells9112452,NA
2606,pmc,33177242,PMC7695408,10.18632/aging.104004,NA
2607,pmc,33126329,PMC7598801,10.1097/MD.0000000000022861,NA
2608,pmc,33142239,PMC7588814,10.1016/j.neo.2020.10.006,NA
2609,pmc,33004861,PMC7529897,10.1038/s41598-020-72671-7,NA
2610,pmc,32993795,PMC7523397,10.1186/s13326-020-00226-w,NA
2611,pmc,32946464,PMC7500653,10.1371/journal.pone.0238290,NA
2612,pmc,32929273,PMC8496952,10.1038/s41590-020-0776-4,NA
2613,pmc,32898168,PMC7478592,10.1371/journal.pbio.3000849,NA
2614,pmc,32839776,PMC7444288,10.1101/2020.08.17.254839,NA
2615,pmc,32759099,PMC7441383,10.2196/16948,NA
2616,pmc,32764129,PMC7411326,10.1136/bmjgh-2020-003035,NA
2617,pmc,32737302,PMC7395738,10.1038/s41540-020-00144-8,NA
2618,pmc,32722537,PMC7472097,10.3390/v12080804,NA
2619,pmc,32722369,PMC7459646,10.3390/life10080121,NA
2620,pmc,32706718,PMC7400033,10.2196/20443,NA
2621,pmc,32754277,PMC7392022,10.7150/thno.46142,NA
2622,pmc,32634370,PMC7574545,10.1098/rsob.200121,NA
2623,pmc,32639897,PMC7383758,10.1177/0033354920935068,NA
2624,pmc,32634473,PMC7434665,10.1016/j.freeradbiomed.2020.06.004,NA
2625,pmc,32561801,PMC7305141,10.1038/s41597-020-0524-5,NA
2626,pmc,32417785,PMC7369085,10.3233/JAD-200207,NA
2627,pmc,32541655,PMC7295769,10.1038/s41598-020-66721-3,NA
2628,pmc,32532995,PMC7293284,10.1038/s41467-020-16786-5,NA
2629,pmc,32469969,PMC7259763,10.1371/journal.pone.0233728,NA
2630,pmc,32481589,PMC7312552,10.3390/ijms21113828,NA
2631,pmc,32500119,PMC7252576,10.1093/nargab/lqaa032,NA
2632,pmc,32380061,PMC7263428,10.1016/j.molcel.2020.04.013,NA
2633,pmc,32391358,PMC7188931,10.3389/fcell.2020.00268,NA
2634,pmc,32290757,PMC8328577,10.1161/CIRCRESAHA.118.314460,NA
2635,pmc,32129827,PMC7267831,10.1093/bioinformatics/btaa150,NA
2636,pmc,32237745,PMC7319183,10.1021/acs.molpharmaceut.9b01248,NA
2637,pmc,32245404,PMC7119171,10.1186/s12859-020-3462-5,NA
2638,pmc,32296458,PMC7136556,10.3389/fgene.2020.00253,NA
2639,pmc,32200387,PMC7111148,10.12659/MSM.920854,NA
2640,pmc,32308857,PMC7153069,NA,NA
2641,pmc,32117570,PMC7021844,10.1007/s13755-020-0100-6,NA
2642,pmc,32218854,PMC7068344,10.3892/ol.2020.11391,NA
2643,pmc,32076369,PMC7003173,10.1177/1177932219899051,NA
2644,pmc,31998290,PMC6965496,10.3389/fimmu.2019.02956,NA
2645,pmc,31998788,PMC6977339,10.1155/2020/4030915,NA
2646,pmc,31881887,PMC6933721,10.1186/s12958-019-0556-x,NA
2647,pmc,31856813,PMC6921439,10.1186/s12911-019-0968-8,NA
2648,pmc,31680375,PMC7182498,10.1002/humu.23933,NA
2649,pmc,31668172,PMC6827714,10.1016/j.adaj.2019.05.029,NA
2650,pmc,31772688,PMC6854968,10.1155/2019/5058313,NA
2651,pmc,31604686,PMC7076585,10.1016/j.immuni.2019.09.005,NA
2652,pmc,31551780,PMC6747929,10.3389/fphar.2019.00975,NA
2653,pmc,31494632,PMC7074139,10.1515/jib-2018-0069,NA
2654,pmc,31382962,PMC6683425,10.1186/s12920-019-0562-z,NA
2655,pmc,31464373,PMC6674232,10.15252/msb.20198849,NA
2656,pmc,31516585,PMC6732946,10.3892/ol.2019.10685,NA
2657,pmc,31396047,PMC6667736,10.3389/fnins.2019.00779,NA
2658,pmc,31292299,PMC6629248,10.1172/jci.insight.128217,NA
2659,pmc,31338039,PMC6629899,10.3389/fphys.2019.00872,NA
2660,pmc,31285471,PMC6614395,10.1038/s41598-019-46293-7,NA
2661,pmc,31253980,PMC7124888,10.1038/s41588-019-0456-1,NA
2662,pmc,31197355,PMC6913208,10.1093/jamia/ocz075,NA
2663,pmc,31173250,PMC6625394,10.3892/mmr.2019.10336,NA
2664,pmc,31214208,PMC6558174,10.3389/fpls.2019.00631,NA
2665,pmc,31131548,PMC6625136,10.1002/mgg3.776,NA
2666,pmc,31083646,PMC6528550,10.12659/MSM.916181,NA
